date,home_team,away_team,result,season,result_code
2015-01-10,So,Wojtaszek,D,2015,0
2015-01-10,Ding Liren,Caruana,A,2015,-1
2015-01-10,Ivanchuk,Jobava,H,2015,1
2015-01-10,Giri,Carlsen,D,2015,0
2015-01-11,Vitiugov,Ponomariov,D,2015,0
2015-01-11,Aronian,Giri,D,2015,0
2015-01-11,Radjabov,Ivanchuk,D,2015,0
2015-01-11,Jobava,MVL,D,2015,0
2015-01-11,Carlsen,So,D,2015,0
2015-01-12,MVL,Radjabov,D,2015,0
2015-01-12,Ding Liren,Jobava,H,2015,1
2015-01-12,Wojtaszek,Carlsen,H,2015,1
2015-01-12,So,Aronian,H,2015,1
2015-01-12,Giri,Caruana,D,2015,0
2015-01-13,Radjabov,Ding Liren,A,2015,-1
2015-01-13,Ivanchuk,MVL,H,2015,1
2015-01-13,Caruana,So,D,2015,0
2015-01-13,Aronian,Wojtaszek,D,2015,0
2015-01-15,Wojtaszek,Caruana,H,2015,1
2015-01-15,Giri,Jobava,H,2015,1
2015-01-15,Ding Liren,Ivanchuk,D,2015,0
2015-01-15,Carlsen,Aronian,H,2015,1
2015-01-16,MVL,Ding Liren,H,2015,1
2015-01-16,Radjabov,Giri,D,2015,0
2015-01-16,Jobava,So,A,2015,-1
2015-01-16,Caruana,Carlsen,A,2015,-1
2015-01-17,Giri,Ivanchuk,D,2015,0
2015-01-17,Aronian,Caruana,D,2015,0
2015-01-17,Wojtaszek,Jobava,A,2015,-1
2015-01-17,So,Radjabov,D,2015,0
2015-01-18,MVL,Giri,H,2015,1
2015-01-18,Radjabov,Wojtaszek,H,2015,1
2015-01-18,Jobava,Carlsen,A,2015,-1
2015-01-18,Ivanchuk,So,A,2015,-1
2015-01-20,Aronian,Jobava,H,2015,1
2015-01-20,Carlsen,Radjabov,H,2015,1
2015-01-20,So,MVL,D,2015,0
2015-01-20,Wojtaszek,Ivanchuk,D,2015,0
2015-01-20,Giri,Ding Liren,H,2015,1
2015-01-21,MVL,Wojtaszek,D,2015,0
2015-01-21,Radjabov,Aronian,D,2015,0
2015-01-21,Jobava,Caruana,A,2015,-1
2015-01-21,Ivanchuk,Carlsen,D,2015,0
2015-01-21,Ding Liren,So,D,2015,0
2015-01-23,Carlsen,MVL,D,2015,0
2015-01-23,Aronian,Ivanchuk,D,2015,0
2015-01-23,Wojtaszek,Ding Liren,A,2015,-1
2015-01-23,Caruana,Radjabov,D,2015,0
2015-01-24,MVL,Aronian,D,2015,0
2015-01-24,Ivanchuk,Caruana,D,2015,0
2015-01-24,Giri,So,H,2015,1
2015-01-24,Ding Liren,Carlsen,D,2015,0
2015-01-25,Wojtaszek,Giri,D,2015,0
2015-01-25,Jobava,Radjabov,H,2015,1
2015-01-25,Caruana,MVL,A,2015,-1
2015-01-25,Aronian,Ding Liren,A,2015,-1
2015-01-30,Fressinet,Giri,D,2015,0
2015-01-31,Adams,Giri,D,2015,0
2015-02-01,Nakamura,Topalov,H,2015,1
2015-02-01,Fressinet,Adams,D,2015,0
2015-02-02,Caruana,Anand,D,2015,0
2015-02-02,Aronian,Carlsen,D,2015,0
2015-02-02,Adams,Naiditsch,D,2015,0
2015-02-03,Nakamura,Yu Yangyi,H,2015,1
2015-02-03,Rapport,Jakovenko,D,2015,0
2015-02-03,Carlsen,Adams,H,2015,1
2015-02-03,Caruana,Bacrot,D,2015,0
2015-02-03,Anand,Naiditsch,D,2015,0
2015-02-04,Naiditsch,Carlsen,H,2015,1
2015-02-04,Bacrot,Anand,D,2015,0
2015-02-04,Aronian,Caruana,A,2015,-1
2015-02-05,Nakamura,Harikrishna,D,2015,0
2015-02-06,Caruana,Adams,D,2015,0
2015-02-06,Bacrot,Aronian,D,2015,0
2015-02-06,Anand,Carlsen,A,2015,-1
2015-02-07,Naiditsch,Caruana,D,2015,0
2015-02-07,Aronian,Anand,H,2015,1
2015-02-07,Adams,Bacrot,D,2015,0
2015-02-08,Caruana,Carlsen,D,2015,0
2015-02-08,Bacrot,Naiditsch,D,2015,0
2015-02-08,Aronian,Adams,D,2015,0
2015-02-09,Adams,Anand,H,2015,1
2015-02-09,Naiditsch,Aronian,D,2015,0
2015-02-09,Carlsen,Bacrot,D,2015,0
2015-02-14,Caruana,Nakamura,A,2015,-1
2015-02-14,Aronian,Karjakin,D,2015,0
2015-02-14,Anand,Kramnik,D,2015,0
2015-02-15,MVL,Mamedyarov,A,2015,-1
2015-02-15,Svidler,Giri,A,2015,-1
2015-02-15,Kasimdzhanov,Grischuk,A,2015,-1
2015-02-15,Dominguez Perez,Radjabov,D,2015,0
2015-02-15,Andreikin,Jakovenko,D,2015,0
2015-02-15,Kramnik,Nakamura,D,2015,0
2015-02-15,Karjakin,Caruana,D,2015,0
2015-02-15,Anand,Aronian,H,2015,1
2015-02-16,Aronian,Kramnik,D,2015,0
2015-02-16,Caruana,Anand,D,2015,0
2015-02-16,Nakamura,Karjakin,H,2015,1
2015-02-16,Dominguez Perez,Svidler,D,2015,0
2015-02-16,Giri,MVL,D,2015,0
2015-02-16,Grischuk,Andreikin,D,2015,0
2015-02-16,Jakovenko,Tomashevsky,D,2015,0
2015-02-16,Mamedyarov,Kasimdzhanov,A,2015,-1
2015-02-17,MVL,Dominguez Perez,D,2015,0
2015-02-17,Tomashevsky,Grischuk,H,2015,1
2015-02-17,Svidler,Radjabov,D,2015,0
2015-02-17,Kasimdzhanov,Giri,D,2015,0
2015-02-17,Andreikin,Mamedyarov,A,2015,-1
2015-02-17,Kramnik,Karjakin,D,2015,0
2015-02-17,Aronian,Caruana,D,2015,0
2015-02-17,Anand,Nakamura,H,2015,1
2015-02-18,Caruana,Kramnik,D,2015,0
2015-02-18,Nakamura,Aronian,D,2015,0
2015-02-18,Dominguez Perez,Kasimdzhanov,D,2015,0
2015-02-18,Karjakin,Anand,D,2015,0
2015-02-18,Mamedyarov,Tomashevsky,A,2015,-1
2015-02-18,Radjabov,Jakovenko,D,2015,0
2015-02-18,Svidler,MVL,D,2015,0
2015-02-18,Giri,Andreikin,D,2015,0
2015-02-20,MVL,Radjabov,D,2015,0
2015-02-20,Tomashevsky,Giri,D,2015,0
2015-02-20,Kasimdzhanov,Svidler,H,2015,1
2015-02-20,Jakovenko,Grischuk,D,2015,0
2015-02-20,Andreikin,Dominguez Perez,A,2015,-1
2015-02-21,MVL,Kasimdzhanov,D,2015,0
2015-02-21,Svidler,Andreikin,H,2015,1
2015-02-21,Radjabov,Grischuk,H,2015,1
2015-02-21,Mamedyarov,Jakovenko,D,2015,0
2015-02-21,Dominguez Perez,Tomashevsky,D,2015,0
2015-02-22,Grischuk,Mamedyarov,A,2015,-1
2015-02-22,Andreikin,MVL,D,2015,0
2015-02-22,Kasimdzhanov,Radjabov,D,2015,0
2015-02-22,Tomashevsky,Svidler,D,2015,0
2015-02-22,Jakovenko,Giri,H,2015,1
2015-02-23,MVL,Tomashevsky,A,2015,-1
2015-02-23,Radjabov,Mamedyarov,D,2015,0
2015-02-23,Kasimdzhanov,Andreikin,D,2015,0
2015-02-23,Giri,Grischuk,D,2015,0
2015-02-23,Dominguez Perez,Jakovenko,D,2015,0
2015-02-25,Andreikin,Radjabov,D,2015,0
2015-02-25,Grischuk,Dominguez Perez,D,2015,0
2015-02-25,Jakovenko,Svidler,D,2015,0
2015-02-25,Tomashevsky,Kasimdzhanov,H,2015,1
2015-02-25,Mamedyarov,Giri,D,2015,0
2015-02-26,MVL,Jakovenko,D,2015,0
2015-02-26,Svidler,Grischuk,D,2015,0
2015-02-26,Radjabov,Giri,D,2015,0
2015-02-26,Dominguez Perez,Mamedyarov,D,2015,0
2015-02-26,Andreikin,Tomashevsky,D,2015,0
2015-02-27,Grischuk,MVL,D,2015,0
2015-02-27,Giri,Dominguez Perez,D,2015,0
2015-02-27,Mamedyarov,Svidler,D,2015,0
2015-02-27,Jakovenko,Kasimdzhanov,D,2015,0
2015-02-27,Tomashevsky,Radjabov,D,2015,0
2015-03-05,Navara,Nepomniachtchi,H,2015,1
2015-03-07,Malakhov,Morozevich,H,2015,1
2015-03-07,Mamedyarov,Karjakin,D,2015,0
2015-03-07,Ivanchuk,Malakhov,D,2015,0
2015-03-07,Rapport,Ivanchuk,A,2015,-1
2015-03-08,Malakhov,Mamedyarov,A,2015,-1
2015-03-08,Mamedyarov,Ivanchuk,A,2015,-1
2015-03-08,Gelfand,Ivanchuk,D,2015,0
2015-03-08,Mamedyarov,Gelfand,D,2015,0
2015-03-08,Malakhov,Tomashevsky,A,2015,-1
2015-03-08,Ivanchuk,Karjakin,H,2015,1
2015-03-08,Tomashevsky,Mamedyarov,D,2015,0
2015-03-08,Rapport,Naiditsch,H,2015,1
2015-03-08,Gelfand,Karjakin,D,2015,0
2015-03-14,Mamedyarov,Navara,D,2015,0
2015-03-14,MVL,Svidler,D,2015,0
2015-04-04,Nakamura,So,D,2015,0
2015-04-05,Li Chao,Bacrot,H,2015,1
2015-04-05,Naiditsch,Li Chao,D,2015,0
2015-04-10,Ni Hua,Wang Yue,D,2015,0
2015-04-11,Wang Yue,Wang Hao,D,2015,0
2015-04-11,Li Chao,Kryvoruchko,D,2015,0
2015-04-16,Vallejo Pons,Wang Hao,D,2015,0
2015-04-17,So,Giri,H,2015,1
2015-04-17,Mamedyarov,Caruana,D,2015,0
2015-04-17,Kramnik,Adams,H,2015,1
2015-04-17,Anand,Carlsen,D,2015,0
2015-04-18,MVL,Anand,D,2015,0
2015-04-18,Kramnik,So,D,2015,0
2015-04-18,Carlsen,Mamedyarov,H,2015,1
2015-04-18,Adams,Caruana,D,2015,0
2015-04-19,Eljanov,Tomashevsky,H,2015,1
2015-04-19,Karjakin,Ivanchuk,D,2015,0
2015-04-19,Gelfand,Aronian,D,2015,0
2015-04-19,Ponomariov,Grischuk,D,2015,0
2015-04-19,Anand,Giri,D,2015,0
2015-04-19,Caruana,Carlsen,A,2015,-1
2015-04-19,Mamedyarov,MVL,D,2015,0
2015-04-19,So,Adams,H,2015,1
2015-04-19,Dominguez Perez,Leko,D,2015,0
2015-04-20,MVL,Caruana,D,2015,0
2015-04-20,Kramnik,Anand,D,2015,0
2015-04-20,Giri,Mamedyarov,D,2015,0
2015-04-20,Adams,Carlsen,D,2015,0
2015-04-20,Grischuk,Dominguez Perez,A,2015,-1
2015-04-20,Leko,Ding Liren,D,2015,0
2015-04-20,Aronian,Ponomariov,H,2015,1
2015-04-21,Vitiugov,Wei Yi,D,2015,0
2015-04-21,Dominguez Perez,Aronian,D,2015,0
2015-04-21,Ding Liren,Grischuk,D,2015,0
2015-04-21,Karjakin,Yu Yangyi,D,2015,0
2015-04-21,Anand,So,H,2015,1
2015-04-21,Carlsen,MVL,H,2015,1
2015-04-21,Caruana,Giri,D,2015,0
2015-04-21,Mamedyarov,Kramnik,H,2015,1
2015-04-21,Gelfand,Harikrishna,D,2015,0
2015-04-22,Gelfand,Ponomariov,D,2015,0
2015-04-22,Harikrishna,Leko,D,2015,0
2015-04-22,Aronian,Ding Liren,D,2015,0
2015-04-23,Dominguez Perez,Gelfand,D,2015,0
2015-04-23,Leko,Grischuk,D,2015,0
2015-04-23,Ponomariov,Harikrishna,D,2015,0
2015-04-23,Adams,MVL,D,2015,0
2015-04-23,Kramnik,Caruana,A,2015,-1
2015-04-23,So,Mamedyarov,D,2015,0
2015-04-23,Giri,Carlsen,D,2015,0
2015-04-24,MVL,Giri,D,2015,0
2015-04-24,Caruana,So,H,2015,1
2015-04-24,Carlsen,Kramnik,H,2015,1
2015-04-24,Anand,Adams,H,2015,1
2015-04-25,Gelfand,Ding Liren,D,2015,0
2015-04-25,Ponomariov,Dominguez Perez,D,2015,0
2015-04-25,Harikrishna,Grischuk,D,2015,0
2015-04-25,Anand,Mamedyarov,H,2015,1
2015-04-25,Kramnik,MVL,H,2015,1
2015-04-25,Adams,Giri,H,2015,1
2015-04-25,So,Carlsen,D,2015,0
2015-04-26,Mamedyarov,Adams,D,2015,0
2015-04-26,Ivanchuk,Yu Yangyi,H,2015,1
2015-04-26,Grischuk,Aronian,D,2015,0
2015-04-26,Ding Liren,Ponomariov,D,2015,0
2015-04-26,MVL,So,D,2015,0
2015-04-26,Caruana,Anand,D,2015,0
2015-04-26,Giri,Kramnik,D,2015,0
2015-04-26,Dominguez Perez,Harikrishna,D,2015,0
2015-04-27,Gelfand,Leko,D,2015,0
2015-04-27,Dominguez Perez,Ding Liren,D,2015,0
2015-04-27,Harikrishna,Aronian,D,2015,0
2015-04-28,Grischuk,Gelfand,D,2015,0
2015-04-28,Leko,Ponomariov,D,2015,0
2015-04-28,Ding Liren,Harikrishna,D,2015,0
2015-05-01,Malakhov,Jakovenko,D,2015,0
2015-05-01,Wojtaszek,Nepomniachtchi,H,2015,1
2015-05-01,Inarkiev,Andreikin,D,2015,0
2015-05-02,Jakovenko,Dominguez Perez,D,2015,0
2015-05-02,Kramnik,Svidler,H,2015,1
2015-05-02,Vitiugov,Aronian,D,2015,0
2015-05-03,Wojtaszek,Grischuk,D,2015,0
2015-05-03,Svidler,Nepomniachtchi,D,2015,0
2015-05-03,Inarkiev,Vitiugov,D,2015,0
2015-05-04,Kramnik,Nepomniachtchi,H,2015,1
2015-05-04,Inarkiev,Aronian,D,2015,0
2015-05-05,Svidler,Grischuk,D,2015,0
2015-05-05,Wojtaszek,Kramnik,D,2015,0
2015-05-05,Aronian,Andreikin,H,2015,1
2015-05-06,Grischuk,Nepomniachtchi,H,2015,1
2015-05-07,Svidler,Wojtaszek,D,2015,0
2015-05-07,Andreikin,Vitiugov,D,2015,0
2015-05-14,Grischuk,Svidler,D,2015,0
2015-05-14,Caruana,Dominguez Perez,D,2015,0
2015-05-14,Jakovenko,Giri,H,2015,1
2015-05-14,MVL,Gelfand,D,2015,0
2015-05-14,Karjakin,Nakamura,D,2015,0
2015-05-15,Tomashevsky,Grischuk,D,2015,0
2015-05-15,Svidler,Caruana,D,2015,0
2015-05-15,Giri,Karjakin,D,2015,0
2015-05-15,Gelfand,Nakamura,D,2015,0
2015-05-15,Dominguez Perez,Jakovenko,H,2015,1
2015-05-16,Nakamura,Giri,D,2015,0
2015-05-16,Karjakin,Dominguez Perez,D,2015,0
2015-05-16,Jakovenko,Svidler,A,2015,-1
2015-05-16,Grischuk,MVL,D,2015,0
2015-05-16,Caruana,Tomashevsky,H,2015,1
2015-05-17,Gelfand,Giri,D,2015,0
2015-05-17,Dominguez Perez,Nakamura,D,2015,0
2015-05-17,Tomashevsky,Jakovenko,D,2015,0
2015-05-17,MVL,Caruana,A,2015,-1
2015-05-17,Svidler,Karjakin,D,2015,0
2015-05-19,Wei Yi,Yu Yangyi,D,2015,0
2015-05-19,Nakamura,Svidler,D,2015,0
2015-05-19,Karjakin,Tomashevsky,H,2015,1
2015-05-19,Jakovenko,MVL,H,2015,1
2015-05-19,Grischuk,Gelfand,D,2015,0
2015-05-19,Giri,Dominguez Perez,D,2015,0
2015-05-20,Gelfand,Dominguez Perez,D,2015,0
2015-05-20,Grischuk,Caruana,A,2015,-1
2015-05-20,Yu Yangyi,Ding Liren,A,2015,-1
2015-05-20,Tomashevsky,Nakamura,D,2015,0
2015-05-20,MVL,Karjakin,A,2015,-1
2015-05-20,Svidler,Giri,H,2015,1
2015-05-21,Caruana,Gelfand,D,2015,0
2015-05-21,Dominguez Perez,Svidler,H,2015,1
2015-05-21,Jakovenko,Grischuk,D,2015,0
2015-05-21,Nakamura,MVL,H,2015,1
2015-05-21,Giri,Tomashevsky,H,2015,1
2015-05-21,Wei Yi,Ding Liren,H,2015,1
2015-05-22,Caruana,Jakovenko,A,2015,-1
2015-05-22,Gelfand,Svidler,H,2015,1
2015-05-22,MVL,Giri,D,2015,0
2015-05-22,Tomashevsky,Dominguez Perez,D,2015,0
2015-05-22,Grischuk,Karjakin,H,2015,1
2015-05-24,Wang Hao,Yu Yangyi,D,2015,0
2015-05-24,Svidler,Tomashevsky,A,2015,-1
2015-05-24,Nakamura,Grischuk,D,2015,0
2015-05-24,Karjakin,Caruana,D,2015,0
2015-05-24,Jakovenko,Gelfand,D,2015,0
2015-05-24,Dominguez Perez,MVL,D,2015,0
2015-05-25,Gelfand,Tomashevsky,D,2015,0
2015-05-25,Grischuk,Giri,D,2015,0
2015-05-25,Caruana,Nakamura,D,2015,0
2015-05-25,MVL,Svidler,D,2015,0
2015-05-25,Jakovenko,Karjakin,H,2015,1
2015-05-25,Ding Liren,Wang Hao,H,2015,1
2015-05-26,Dominguez Perez,Grischuk,D,2015,0
2015-05-26,Giri,Caruana,D,2015,0
2015-05-26,Nakamura,Jakovenko,D,2015,0
2015-05-26,Tomashevsky,MVL,D,2015,0
2015-05-26,Karjakin,Gelfand,D,2015,0
2015-05-28,Wei Yi,Wang Hao,D,2015,0
2015-06-04,Yu Yangyi,Ding Liren,D,2015,0
2015-06-05,Jakovenko,Bacrot,A,2015,-1
2015-06-05,Giri,Fressinet,H,2015,1
2015-06-06,Ni Hua,Ivanchuk,D,2015,0
2015-06-06,Giri,Navara,D,2015,0
2015-06-09,Navara,So,D,2015,0
2015-06-12,MVL,Ponomariov,D,2015,0
2015-06-12,Ponomariov,MVL,D,2015,0
2015-06-12,MVL,Ponomariov,D,2015,0
2015-06-12,Ponomariov,MVL,A,2015,-1
2015-06-13,Navara,So,D,2015,0
2015-06-14,Wei Yi,MVL,D,2015,0
2015-06-14,MVL,Wei Yi,D,2015,0
2015-06-14,So,Navara,H,2015,1
2015-06-14,MVL,Wei Yi,D,2015,0
2015-06-14,Wei Yi,MVL,H,2015,1
2015-06-15,Yu Yangyi,Andreikin,H,2015,1
2015-06-15,Eljanov,Nepomniachtchi,H,2015,1
2015-06-15,Navara,So,D,2015,0
2015-06-16,MVL,Aronian,H,2015,1
2015-06-16,Giri,Grischuk,H,2015,1
2015-06-16,Carlsen,Topalov,A,2015,-1
2015-06-16,Anand,Caruana,D,2015,0
2015-06-16,Yu Yangyi,Eljanov,D,2015,0
2015-06-16,Nepomniachtchi,Dominguez Perez,A,2015,-1
2015-06-16,So,Navara,H,2015,1
2015-06-17,Dominguez Perez,Yu Yangyi,A,2015,-1
2015-06-17,Eljanov,Andreikin,D,2015,0
2015-06-17,Caruana,Carlsen,H,2015,1
2015-06-17,Grischuk,Aronian,D,2015,0
2015-06-17,Topalov,Nakamura,D,2015,0
2015-06-17,Giri,Anand,D,2015,0
2015-06-18,Eljanov,Dominguez Perez,D,2015,0
2015-06-18,Anand,Grischuk,D,2015,0
2015-06-18,Andreikin,Nepomniachtchi,D,2015,0
2015-06-18,Nakamura,Caruana,H,2015,1
2015-06-18,MVL,Topalov,A,2015,-1
2015-06-18,Carlsen,Giri,D,2015,0
2015-06-19,Topalov,Aronian,H,2015,1
2015-06-19,Giri,Nakamura,D,2015,0
2015-06-19,Caruana,MVL,D,2015,0
2015-06-19,Anand,Carlsen,H,2015,1
2015-06-19,Nepomniachtchi,Yu Yangyi,A,2015,-1
2015-06-19,Dominguez Perez,Andreikin,D,2015,0
2015-06-21,Andreikin,Yu Yangyi,H,2015,1
2015-06-21,Nepomniachtchi,Eljanov,A,2015,-1
2015-06-21,Carlsen,Grischuk,H,2015,1
2015-06-21,Nakamura,Anand,D,2015,0
2015-06-21,Aronian,Caruana,H,2015,1
2015-06-21,MVL,Giri,D,2015,0
2015-06-22,Ivanchuk,Wang Hao,D,2015,0
2015-06-22,Grischuk,Topalov,A,2015,-1
2015-06-22,Giri,Aronian,D,2015,0
2015-06-22,Carlsen,Nakamura,D,2015,0
2015-06-22,Anand,MVL,H,2015,1
2015-06-22,Eljanov,Yu Yangyi,D,2015,0
2015-06-22,Dominguez Perez,Nepomniachtchi,A,2015,-1
2015-06-23,MVL,Carlsen,D,2015,0
2015-06-23,Topalov,Caruana,D,2015,0
2015-06-23,Nakamura,Grischuk,D,2015,0
2015-06-23,Aronian,Anand,D,2015,0
2015-06-23,Yu Yangyi,Dominguez Perez,H,2015,1
2015-06-23,Andreikin,Eljanov,D,2015,0
2015-06-24,Dominguez Perez,Eljanov,H,2015,1
2015-06-24,Nepomniachtchi,Andreikin,D,2015,0
2015-06-24,Carlsen,Aronian,H,2015,1
2015-06-24,Grischuk,Caruana,D,2015,0
2015-06-24,Giri,Topalov,H,2015,1
2015-06-24,Nakamura,MVL,D,2015,0
2015-06-25,Harikrishna,Ivanchuk,D,2015,0
2015-06-25,MVL,Grischuk,D,2015,0
2015-06-25,Topalov,Anand,D,2015,0
2015-06-25,Caruana,Giri,D,2015,0
2015-06-25,Aronian,Nakamura,A,2015,-1
2015-06-25,Yu Yangyi,Nepomniachtchi,D,2015,0
2015-06-25,Andreikin,Dominguez Perez,D,2015,0
2015-06-27,Nepomniachtchi,Caruana,D,2015,0
2015-06-27,Kramnik,Naiditsch,A,2015,-1
2015-06-28,Caruana,So,A,2015,-1
2015-06-28,Wang Hao,Harikrishna,D,2015,0
2015-06-30,So,Naiditsch,A,2015,-1
2015-06-30,Kramnik,Nepomniachtchi,H,2015,1
2015-07-01,Caruana,Naiditsch,H,2015,1
2015-07-02,Ding Liren,Wei Yi,D,2015,0
2015-07-03,So,Nepomniachtchi,H,2015,1
2015-07-03,Ni Hua,Wang Yue,D,2015,0
2015-07-03,Kramnik,Caruana,A,2015,-1
2015-07-04,Yu Yangyi,Ni Hua,D,2015,0
2015-07-04,Wang Yue,Wei Yi,H,2015,1
2015-07-04,Nepomniachtchi,Naiditsch,H,2015,1
2015-07-05,Wei Yi,Yu Yangyi,D,2015,0
2015-07-05,So,Kramnik,H,2015,1
2015-07-06,Wang Yue,Ding Liren,H,2015,1
2015-07-07,Ding Liren,Yu Yangyi,H,2015,1
2015-07-09,Ni Hua,Wei Yi,D,2015,0
2015-07-10,Wang Yue,Yu Yangyi,D,2015,0
2015-07-11,Ni Hua,Ding Liren,D,2015,0
2015-07-15,Yu Yangyi,Svidler,D,2015,0
2015-07-16,Vitiugov,Yu Yangyi,D,2015,0
2015-07-16,Gelfand,Ding Liren,D,2015,0
2015-07-16,Wei Yi,Svidler,A,2015,-1
2015-07-17,Ding Liren,Gelfand,D,2015,0
2015-07-17,Vitiugov,Wei Yi,A,2015,-1
2015-07-18,Gelfand,Ding Liren,A,2015,-1
2015-07-19,Ding Liren,Gelfand,H,2015,1
2015-07-20,MVL,Eljanov,D,2015,0
2015-07-20,Adams,Navara,H,2015,1
2015-07-21,MVL,Wojtaszek,D,2015,0
2015-07-21,Eljanov,Navara,A,2015,-1
2015-07-22,Wojtaszek,Eljanov,H,2015,1
2015-07-22,Adams,MVL,A,2015,-1
2015-07-23,Navara,Wojtaszek,H,2015,1
2015-07-23,Adams,Eljanov,A,2015,-1
2015-07-24,MVL,Navara,D,2015,0
2015-07-24,Wojtaszek,Adams,D,2015,0
2015-07-24,Wei Yi,Wang Yue,H,2015,1
2015-07-24,Ni Hua,Wang Hao,D,2015,0
2015-07-25,Malakhov,Ding Liren,A,2015,-1
2015-07-25,Navara,Adams,A,2015,-1
2015-07-25,Eljanov,MVL,D,2015,0
2015-07-25,Wang Hao,Inarkiev,H,2015,1
2015-07-27,Navara,Eljanov,D,2015,0
2015-07-27,Wojtaszek,MVL,H,2015,1
2015-07-28,Eljanov,Wojtaszek,D,2015,0
2015-07-28,MVL,Adams,H,2015,1
2015-07-29,Navara,MVL,A,2015,-1
2015-07-29,Adams,Wojtaszek,D,2015,0
2015-07-29,Karjakin,Wei Yi,D,2015,0
2015-07-29,Wei Yi,Karjakin,A,2015,-1
2015-07-29,Karjakin,Wei Yi,H,2015,1
2015-07-30,Eljanov,Adams,A,2015,-1
2015-07-30,Ding Liren,Karjakin,D,2015,0
2015-07-30,Ding Liren,Karjakin,A,2015,-1
2015-07-30,Karjakin,Ding Liren,A,2015,-1
2015-07-30,Ding Liren,Karjakin,D,2015,0
2015-07-30,Wojtaszek,Navara,D,2015,0
2015-07-31,Karjakin,Ni Hua,H,2015,1
2015-08-01,Karjakin,Yu Yangyi,H,2015,1
2015-08-01,Yu Yangyi,Karjakin,A,2015,-1
2015-08-01,Yu Yangyi,Karjakin,D,2015,0
2015-08-05,Mamedyarov,Harikrishna,D,2015,0
2015-08-07,Moiseenko,So,D,2015,0
2015-08-08,Harikrishna,Moiseenko,D,2015,0
2015-08-09,Tomashevsky,Jakovenko,D,2015,0
2015-08-10,Svidler,Jakovenko,D,2015,0
2015-08-11,Karjakin,Vitiugov,D,2015,0
2015-08-11,Mamedyarov,So,D,2015,0
2015-08-12,Vitiugov,Tomashevsky,D,2015,0
2015-08-13,Jakovenko,Vitiugov,D,2015,0
2015-08-13,So,Harikrishna,D,2015,0
2015-08-14,Li Chao,Leko,D,2015,0
2015-08-14,Moiseenko,Mamedyarov,D,2015,0
2015-08-15,Leko,Li Chao,D,2015,0
2015-08-15,Shirov,Kovalenko,D,2015,0
2015-08-16,Li Chao,Leko,H,2015,1
2015-08-17,Svidler,Vitiugov,D,2015,0
2015-08-17,Dominguez Perez,Harikrishna,D,2015,0
2015-08-18,Leko,Li Chao,A,2015,-1
2015-08-18,Karjakin,Svidler,H,2015,1
2015-08-19,Li Chao,Leko,D,2015,0
2015-08-19,Karjakin,Tomashevsky,D,2015,0
2015-08-20,Leko,Li Chao,D,2015,0
2015-08-20,Tomashevsky,Svidler,D,2015,0
2015-08-20,Jakovenko,Karjakin,D,2015,0
2015-08-20,Wang Yue,Ni Hua,D,2015,0
2015-08-21,Yu Yangyi,Malakhov,A,2015,-1
2015-08-23,Ni Hua,Ding Liren,A,2015,-1
2015-08-23,Wang Hao,Wei Yi,D,2015,0
2015-08-23,Aronian,Caruana,H,2015,1
2015-08-23,So,MVL,A,2015,-1
2015-08-23,Giri,Grischuk,H,2015,1
2015-08-23,Nakamura,Anand,H,2015,1
2015-08-23,Carlsen,Topalov,A,2015,-1
2015-08-24,Caruana,Carlsen,A,2015,-1
2015-08-24,Giri,So,D,2015,0
2015-08-24,MVL,Aronian,D,2015,0
2015-08-24,Topalov,Nakamura,H,2015,1
2015-08-24,Grischuk,Anand,H,2015,1
2015-08-25,So,Grischuk,H,2015,1
2015-08-25,Nakamura,Caruana,D,2015,0
2015-08-25,Carlsen,MVL,H,2015,1
2015-08-25,Aronian,Giri,D,2015,0
2015-08-25,Anand,Topalov,D,2015,0
2015-08-26,MVL,Nakamura,D,2015,0
2015-08-26,So,Aronian,A,2015,-1
2015-08-26,Grischuk,Topalov,D,2015,0
2015-08-26,Giri,Carlsen,D,2015,0
2015-08-26,Caruana,Anand,D,2015,0
2015-08-27,Anand,MVL,D,2015,0
2015-08-27,Aronian,Grischuk,D,2015,0
2015-08-27,Nakamura,Giri,D,2015,0
2015-08-27,Topalov,Caruana,A,2015,-1
2015-08-27,Carlsen,So,H,2015,1
2015-08-28,So,Nakamura,A,2015,-1
2015-08-28,Grischuk,Caruana,H,2015,1
2015-08-28,Giri,Anand,D,2015,0
2015-08-28,Aronian,Carlsen,D,2015,0
2015-08-28,MVL,Topalov,H,2015,1
2015-08-29,Wang Yue,Ding Liren,D,2015,0
2015-08-30,Bu Xiangzhi,Li Chao,D,2015,0
2015-08-30,Wang Hao,Ni Hua,D,2015,0
2015-08-30,Wang Yue,Wei Yi,D,2015,0
2015-08-30,Carlsen,Grischuk,A,2015,-1
2015-08-30,Caruana,MVL,D,2015,0
2015-08-30,Nakamura,Aronian,A,2015,-1
2015-08-30,Topalov,Giri,D,2015,0
2015-08-30,Anand,So,D,2015,0
2015-08-31,Bu Xiangzhi,Ding Liren,D,2015,0
2015-08-31,Ni Hua,Wei Yi,D,2015,0
2015-08-31,Li Chao,Ding Liren,D,2015,0
2015-08-31,Li Chao,Wang Hao,D,2015,0
2015-08-31,Giri,Caruana,D,2015,0
2015-08-31,Carlsen,Nakamura,D,2015,0
2015-08-31,So,Topalov,D,2015,0
